text,real_label,wrong_label
또 지 뇌피셜로 저러네,0,1.0
전기 이륜차라 쓰고 짱깨 제품이라 읽는다,3,1.0
인간적인 모멸감을 당할 만한 사람이었구나,1,0.0
니가 정신 나간 년인 거 이제야 알았구나.,7,1.0
지가 노력 안 해서 인생 개박살난 거 사회탓만 하면 평생 그렇게 사는 거임,0,1.0
ㅋㅋㅋ 소추한테 왜 그래 ㅠ 그래도 자기는 큰 줄 안다고 ㅠㅠ,6,0.0
틀딱들은 진짜 되도록 빨리 자살하는 게 답이라니까,0,1.0
너 어차피 쓸데도 없는데 밑에 거 떼버리지 그러냐,6,1.0
그니까 소속사 잘못이지 ㅉㅉ 그리고 자기 욕만 올라오면 누가 보고 싶어해,0,1.0
니가 날 외롭게 했잖아,1,0.0
드디어 벌레 청소 시작인가.,3,0.0
어째서 1세대 남돌 아재가 요즘 나오는 것들보다 잘생겼는지…쯧쯧.,0,1.0
아니 잘못한 건 그 샛기들인데 내가 왜 힘 들여서 신고를 해야 해?,7,1.0
차라리 백신 안맞고 대형감염 일으키면서 길동무 여럿 만들면 그래도 가는 길에 얼마나 뿌듯하고 보람차겠냐,5,1.0
헛소리하지마라 다 너같은 줄 아냐,7,1.0
한국 들어올 때 걸어오든가 헤엄쳐오게해야돼,0,1.0
우리집 병아리 믹서기에 갈면 홈 콜팝 쌉가능 아니냐?,5,0.0
우리 대통령님은 몇백 명쯤 죽어야 미안하고 고마워서 나서는 거구나.,0,1.0
네 얘길 왜 해. 네 속을 알 수가 없어. 남 욕하는 게 그렇게 쉽니?,2,1.0
그런 마인드를 갖고 있으니 네 인생이 그 모양이다.,0,1.0
그러고 보니 게이는 군대 못 오는 거 아니에요?,2,0.0
요소 하나 안 팔아도 난리나는데 입국금지 시키고 죄다 추방하면 그건 걍 전쟁하자는거지,0,1.0
너가 사이즈를 잘못사놓고 누구한테 불만을 털어놓는거니,1,0.0
10대인데 벌써 눈이 퀭 주름이 자글자글 징그러워,3,1.0
쟤는 왜 앞에 나와서 알짱거리는 거야?,0,1.0
정신 못차리고 그런 억지 부리다가 저승길도 혼자 기어가는 거야,0,1.0
물 좋은 유흥업소 소개 좀 부탁합니다,6,0.0
저러면 하체에 혈액순환 돼서 오히려 좋음,6,0.0
성공한 사람들은 말이 쉽지,1,0.0
저 유튜버는 업체에서 돈이라도 받은 거야?,0,1.0
고래고래 고함지르면서 옆테이블 시끄럽게하노,1,0.0
내가 불편한 게 없어서 살 안 빼는 건데 니가 뭔 자격으로 살 빼니 마니 거리는거임?,7,1.0
망하기 직전이니 얼른 정권 바뀌어야지,1,0.0
믿음직은 무슨 말 같지도 않은 소리 하네,0,1.0
욕 감사하네~,1,0.0
학폭 주동자들은 다시는 못 나오게 얼굴을 짓뭉개 버려야하는데,0,1.0
그냥 10대 때 일진이었던 애들이 간호사하는 거임 ㅋㅋㅋ,0,1.0
그래서인가 난 지금도 #@# 애들이라면 상대 안하잖아,3,0.0
아이돌이 담배 피는 건 진짜 프로 정신 없는 거 아냐?,0,1.0
자격지심 아니야? 아무도 널 안 볼걸. 못생겼잖아.,2,1.0
같이 자면 신음 소리는 어떨까,6,0.0
드라마가 점점 막장이네,1,0.0
너 화장 너무 진한거 아니냐?,1,0.0
"야, 쟤는 원래 관종이잖아 ㅋㅋㅋ",0,1.0
코 찔찔이 애기를 직장도 없으면서 하루종일 남한테 맡기는 건 너무하잖아,0,1.0
턱스크 제 정신임?,0,1.0
맞아 왜 저렇게 하는지 모르겠어 그냥 한심하다,0,1.0
만나는 사람마다 고향 물어보면 전라도는 없던데 도대체 전라도사람들은 존재하는 건가?,1,0.0
살인자다,1,0.0
내일 에이스 둘만 데려다 쓰리썸 해야지,6,0.0
정말 유전무죄무전유죄 곧 나라가 망할징조다,3,1.0
"맞아, 아마 밤에 남자들이 줄 서 있을걸?",6,0.0
맞지 흙수저들은 그렇게 살아왔잖아,3,1.0
어퍼컷 날리고 싶은 거 참은 적이 한두 번이 아님 그냥 길에서 만나면 찍소리도 못할 샠히들이,0,1.0
나 정신 나갔구나.,1,0.0
저것들이 서민들의 아픔을 티끌만큼이라도 알까?,0,1.0
어디 여자가 차를 끌고 기어나와.,2,1.0
그냥 종합비타민 비싼 걸 먹는 게 홍삼보단 쌀텐데 무슨 홍삼이야,1,0.0
8.15 지나면 k방역 성공했다고 주작질하겠지.,0,1.0
야 그니까 초장에 좀 패서 기를 죽였어야지,4,1.0
응 그러면 너 감방행이고. 한번 해 보든가.,5,0.0
저 남자는 저 옷이 어울린다고 생각하고 입은 건가.,1,0.0
점박이에 뻐드렁니 난 사람들이 많던데?,1,0.0
가르쳐도 안 배우는 게 문제인 거임 ㅋㅋㅋ,0,1.0
중국제 태양광 패널 수명도 짧은데 교체하는 폐기물도 친환경적일까?,1,0.0
일본놈들이 한국인을 어떤 형태로 고용했었겠어.,1,0.0
이게. 입달렸다고 말대꾸네. 정리정돈도 못하는게.,3,1.0
애랑 고양이랑 같냐 수준 뻔히 보이네 ㅋㅋㅋ,0,1.0
금수저로 태어나서 왜 저렇게 모자란 짓을 한대?,0,1.0
잘난 부모 덕에 못난 자식이 호사를 누리는구만.,0,1.0
머리에 똥도 없는 놈들이랑 말을 섞고 있으니 너무 힘드네,7,1.0
인터넷 댓글 수준 참 낮다,1,0.0
쟤는 왜 사람 말을 안듣냐 진짜 답답하네 매번 일일히 다 말해줘야 되나?,0,1.0
#@# 애들이 너희처럼 외적인 부분만 보는 줄 아냐? 하여간 속물 티는 못 벗어요.,3,1.0
이제는 너같은 인간 때문에 극단적인 여자애들이 생기는 거란다,0,1.0
돈 벌기 싫은가봐 ㅋㅋㅋ,0,1.0
지금 취준하는 세대였으면 절대 취업 못 했어,1,0.0
쟤는 왜 여자애들이랑만 놀아? 게이인가;,2,1.0
아 윗집 애완동물 하루죙일 짖어댄다,3,0.0
나도 호박에 줄긋고 수박이라고 해서 팔아볼까 ㅋㅋ,1,0.0
얘가 지금까지 벌 만큼 벌었다는 애들은 뭔 생각이냐?,1,0.0
그러면 집에 처 가든가 확 패버리고 싶네,4,1.0
말이 왜 그따구야? 진짜 인성 터졌나 친구가 걱정하는데 위로는 안해주고,7,1.0
제정신 박힌 인간인가? 속일걸 속여야지,3,1.0
인정 ㅋㅋㅋ 가슴 드러내고 웅앵웅 거리면 돈 버는것도 웃기다,6,1.0
우리나라 사람들은 다른 사람 일에 관심이 너무 많음,1,0.0
내가 매미야? 그럼 넌 풍뎅이겠네,3,1.0
우엑 토나옴 ㅜㅜ,3,1.0
니 기다리다 예쁜 여자 봤는데 몸매 쥑이더라 쭉쭉빵빵해서 찐하게 포옹 갈기고 싶었음ㅋ,6,0.0
넌 항상 나 왕따시키던 주동자잖아,0,1.0
하여튼 짱깨들 국제 민폐 덩어리다 멸종해야 됨,0,1.0
ㅋㅋㅋ 진짜 저런 범죄자도 갱생 가능하네. 국민 수준 진짜 처참하다.,0,1.0
어 돼지지,0,1.0
"중증장애도 1만 명이라는데, 대통령이란 사람이 대책도 없고,",0,1.0
이런게 친구 라고.어구.,0,1.0
보기 싫은 낯짝 치워라,3,1.0
반성이라고는 모르는 인간들,0,1.0
아 진짜 ^^ㅣ발련아 내가 만만하냐? 그지같은 게 1000원 가지고 별 유난을 ㅋㅋ 빨리 쳐 내놔,7,0.0
흡연충들 잡아다가 지가 버린 담배 그대로 주워서 빨게 해야 함,4,1.0
여자애들 교회가서 목사한테 대주냐?,6,1.0
가슴이 저러면… 애기 만들 기회도 안 생길 듯,6,0.0
너 술처먹고 취할 때마다 예외없이 친구랑 싸우잖아,7,0.0
오늘도 버스에서 호갱 3명한테 시계 팔았다ㅋㅋ,0,1.0
무슨 도둑질을 그렇게 대놓고 해. 어이없게.,5,0.0
가슴 수술한 애들은 만지면 딱 티가 나더라,6,0.0
그러면 좀 니가 갑자기 무서워지는데... 정신병이라니...,1,0.0
죽는다고 협박 좀 하지마. 이젠 짜증나서 못 들어주겠어,3,1.0
설마 간첩이 usb흘리고 다니겠냐?,1,0.0
응 진짜 부담스러워서 안그랬으면 좋겠어,1,0.0
남자들도 잘생긴 남자한테는 관대함.,1,0.0
이번에 만난 오피녀는 뷰지 성형했더라.,6,0.0
금메달 따놓고 돈까지 받고 배아프다,1,0.0
너무 심한가? 그럼 적어도 가축이랑 동급될 수 있는 팁 좀 줄까?,0,1.0
대한민국은 부동산 폭등으로 벼락부자 벼락거지 두 계층이 있다.,0,1.0
대접받고 싶어서 그렇지 이유가 어딨어.,1,0.0
나이를 많이 먹어서 참 좋겠네요.어르신,0,1.0
쓸데 없는 말은 뭐하려 했냐?,1,0.0
그러니까 명문 학교를 찾는거고,2,0.0
약간 일반인이 잘 모르는 책 읽으면 우월감 느껴지고 그러니?,1,0.0
한번만 더 웃으면 강냉이 털어버린다.,7,1.0
ㅈ밥이 내가 니 조동이를 찢어줄게,4,1.0
뭐만 하면 보적보 이러는데 사실 아니잖아,6,0.0
넌 살인을 한 번 쯤 실수로 하는구나.,1,0.0
순위 곧 바껴 #@인간및인간집단.인물.정치인.남성# 형님 출마 선언했어 ㅋ,1,0.0
심한 장애면 면제지 공익들 일 시켜도 충분하다,1,0.0
하긴 앞에선 못하니 가사에 적겠지 ㅋㅋ,0,1.0
내말이 진짜 짜증나 기껏 기다려서 본 음식인데 저렇게 돼 있으면 짜증나,0,1.0
우유 만들러 목장 간 것도 아닐텐데 왜 이렇게 꾸물거리는지 모르겠다…,0,1.0
보육교사들 맨날 애들 패서 뉴스 나오잖아,3,0.0
말 참 뭐같이 하시네요,1,0.0
깨끗한 척은 세상 다하면서 집 꼴이 이게 뭐냐,0,1.0
가정교육을 제대로 못 받았니?,0,1.0
엄마가 아니라 최악의 인간이겠지,3,1.0
콩가루 집안 보니까 진짜 꼴 좋더라 ㅋㅋㅋ 공유해서 다같이 웃어야지 오랜만에 배꼽 잡아야겠다 ㅎㅎ,0,1.0
어머니 성생활 즐기시는데 방해말고 효도나해라,0,1.0
걔 조개가 진짜 쫄깃했거든,6,0.0
ㅋㅋㅋ원래 ㅈ목질의 끝은 탈퇴지,7,1.0
이대남들은 기껏 찾아낸 대안이 #@인간및인간집단.인물.정치인.남성#냐,0,1.0
저런 놈들은 토막내서 지가 버린 쓰레기 봉투에 담아야 돼,4,1.0
아무도 안 주워 가면 미화원 아주머니가 주울 거야,1,0.0
나도 쟤네 집에 남자 여럿이 드나든다고 들었음,1,0.0
아 그럼 인정이지ㅋㅋㅋ,1,0.0
재앙카 안사요,3,1.0
옷 입은거 보면 연예인이 아니라 포르노 배우같다.,6,1.0
이런 거 보여 주지 마,1,0.0
잡을 것도 아니면서 말도 많네.,7,0.0
저런것들 말고 나처럼 자연미녀들이 연예인을 해야 하는데,1,0.0
#@인간및인간집단.인물.정치인.남성#은 분노조절장애가 있는듯,0,1.0
여기까지 와서 악플 다는 너보단 나음.,1,0.0
얼마나 주정하려고.,1,0.0
살인미수는 살인한거 아닌데 왜 처벌 하냐고 할사람이네,1,0.0
너도 백화점에서 옷 사는 거구나,1,0.0
야 너는 밥 먹을 때 앞에 거울을 좀 두고 먹어,0,1.0
꼬치꼬치 캐묻기는. 내가 그렇게 못미덥단 거야 지금?,3,1.0
진짜 머리 채를 잡아서 쳐 넣어 줘도 나갈려고 함 진짜 장애들임,7,1.0
그냥 어떻게든 손님 등쳐먹을 궁리만 하는 거지.,0,1.0
너 혼자 가라 미꾸라지야,7,1.0
으 길빵하는 사람들  너무 싫어!,1,0.0
형평성이라곤 하나도 없는 정부 같으니라고,0,1.0
"그러니까 나라도 거지꼴,너도 거지꼴이지",0,1.0
저 놈이나 지지자들이나 다 할 말이 없게 만든다,0,1.0
우리 반 담임 애들 얼굴 때렸다가 신고 당함 ㅋㅋ,1,0.0
말하는거 진짜 극혐이네 왜 그렇게 살아 ?,0,1.0
진심 지하철 탈걸 겁나 후회했다... 걔네들 걍 뒷문 열렸을 때 발로 차서 떨어트리고 싶었음,4,1.0
ㄹㅇ 누가 보면 버튼 안 누르면 문 안 닫히는 줄? 그거 몇 초를 못 참아서 비매너충이라고 하고 다니냐 ㅋㅋ,0,1.0
밤일을 끝내주게 하는가보다 ㅋㅋㅋ,6,1.0
인구감소를 왜 2030이 책임져야하는건지 모르겠다 지들때부터 줄어들었는데 뭔,1,0.0
이런 씁을 이 개 돼지 시베리아들아. 당장 안찾으면 끝장이다.,3,1.0
방구석에서 이딴 악플이나 쓰는 애 상대할 시간이 아깝다 남의 인생 욕하기 전에 니 인생이나 돌아보렴,0,1.0
일본애들이 마기꾼 끝판왕인듯,0,1.0
설마 불륜은 맞지만 거절햇기때문에 폭행 처벌받는건 아니겟지?,6,0.0
어디서 오징어 썩은 냄새 나는거 같은데,3,0.0
성매매 관광 간 거 맞지?,1,0.0
저 프로그램 캐릭터 설정 완전 구리다,0,1.0
말하기 전에 생각이란 걸 했나요?,1,0.0
내 눈이 불쌍해,1,0.0
"""봉지에 잡지를 넣어"" 어때?",6,0.0
작가 작붕 실화야?,0,1.0
쟤도 찍으면서 부끄러웠나봐ㅋㅋ,0,1.0
성실성에서 0점이야;;,0,1.0
연세가 90되셨습니까? 너라니요?  예쁜말좀 구사합시다.,1,0.0
#@인간및인간집단.인물.방송인.남성#옹도 선행하면 꼭 기사 내잖아 ㅋㅋ,1,0.0
이 만화에는 페미들이 너무 설쳐,3,0.0
진짜 재수없다,0,1.0
진짜 연예인들 뭐만 하면 고소한다는거 이해가 안가더라,1,0.0
어차피 그짓 할 땐 다 벗고 할텐데 젊고 몸매 좋으면 그냥 닥승이야,6,0.0
탱크로 다져서 개사료를 만들어야지,4,1.0
사도 까고 안사도 까고 그냥 이번정부는 까야됨,0,1.0
으휴 거지들 저런식으로 남의 돈 등쳐먹으면 좋나?,0,1.0
군소리 하지말고 그냥혀 그리 태어난것을 우쨰,0,1.0
지나가는데 빤히 쳐다보잖아 재수없게.,4,1.0
나한테도 한 번만 대줬으면 좋겠다.,6,0.0
영부인 수준은 아니지.,1,0.0
힘들어서 자살자들 더 많아지겠어.,1,0.0
아이고….왜 그 많은 남자 중에서 딴따라놈을 만나서….안 된다,3,1.0
안 베꼈으면 그거보다 더 낮겠지 ㅋㅋㅋ,0,1.0
문신충 너무 싫어.,0,1.0
대한민국 체육계 끝내준다.,1,0.0
이럴 거면 게임을 왜 하세요? 걍 전 던집니다 ㅂㅂ,0,1.0
솔직히 얘가 학폭을 했어 범죄를 저질렀어 이렇게 기사까지 뜰 정도면 팬덤이 오바 아냐?,1,0.0
가난한 애한테 애인 뺏겼냐 열폭하네 ㅋㅋㅋㅋㅋㅋㅋ,0,1.0
그니까 자기 불리하면 빼액거리고 부모님 부르고 그 놈들이 사람이냐 동물이냐?,0,1.0
학교폭력 가해자들도 어린마음에 실수한 걸 수도 있잖아.,5,0.0
뚱뚱한 사람이 명품 입는 거 꼴 보기 싫어,0,1.0
#@인간및인간집단.인물.체육인.남성#은 영어 개못하는데 영어학원 광고에 나왔더라 ㅋㅋㅋ.,0,1.0
뭔 탄핵이냐 암살각이지.,5,1.0
그게 뭐가 천한데? 니 생각하는 꼴이 더 천하다,0,1.0
저 손님 저번에도 왔던 진상이지?,1,0.0
안 봐도 김여사네,0,1.0
왜 시비 걸어 디룩디룩 돼지새야,0,1.0
이 영화 스토리 진짜 별로인 망작 아님?,0,1.0
탈북자들 다 #@# 찬양해서 거기서 사는 거 아니었어?,3,0.0
#@인간및인간집단.인물.범죄자.남성# 가지가지 하네,0,1.0
나도 쏜다 바로 고?,5,0.0
야 라면 좀 끓여 온나 좋은 말 할 때 시1발롬아,7,0.0
입을 찢어버리고 싶네.,4,1.0
야 넌 얼마짜리냐?,1,0.0
누가 여성 인권 보호하랬지 남자 혐오하랬냐,1,0.0
빵뎅이 한번 만져보고 싶네,6,0.0
니는 먹을 자격은 있고?,0,1.0
아니 집적 간걸 줘야지 틀딱아,3,1.0
저건 사람이 아니지,0,1.0
#@# 계란은 맛은 없는데 가격만 유별나게 창렬임.,0,1.0
몰라요 여기선 대하는 얼굴마다 날 잡아먹을 것 같아요,0,1.0
그만 올려 지겨우니까,0,1.0
저 정도면 그냥 휴가 갔다온 거 아님?,1,0.0
넌 하루 종일 공부만 할 거냐?,1,0.0
얼굴 몸매는 상타치인데 실력 안되면 화류계가 답인데,6,1.0
"저런 것들이 커서 한국인인 척 거리에 할보할 텐데, 걱정이다.",0,1.0
근데 전직 대한민국 짭새였대,1,0.0
쟤 밑에 빨아보고 싶어,6,0.0
엄만 죽어도 니 오래비야.,0,1.0
아 나도 안에 가득 채워졋어 너무 커,6,0.0
비행기 회항시킨 진상녀 알고보니 중대결함 있었다는 전설 실화네,1,0.0
돌머가리 ㅅㄲ들 무단횡단 하면서 왜 차 오는 곳을 안 봄?,7,0.0
그런건 아닌데 하는짓 보면 집착할만 함,0,1.0
피자를 맛없게 하기도힘들겠다 ㅋㅋ,0,1.0
세상이 나를 왕따 시키는게 아니라 내가 세상을 왕따 시키는 거야,0,1.0
김여사 꿈나무들 완전 도로 위 무법자라니까,2,1.0
인건비 허위기재는 했지만 연구했다고 말야,1,0.0
마음대로 만질 기회가 없으니까.,6,0.0
그러게 그러다 음주운전 하는 차에 치여봐야지 정신 차릴 듯,4,1.0
ㅋㅋ먹는거라면 사족을 못쓰더니 이젠 한약까지 ..돼지는 영원히 돼지네 너 살 안빠진다에 내 왼쪽 불랄을 건다 십알 ㅋ,0,1.0
너 이런 거 한 번도 당첨된 적 없지?,1,0.0
말을 너무 정신이상자처럼 막하시네요,2,1.0
아저씨 문닫고 공사해주세요 잠좀자게요,3,0.0
나 이번 성적 완전 개판이야 ㅜㅜ,7,0.0
으 넌 진짜 극혐이다,0,1.0
야 생리할떄 원래 임신가능성 큰거아님? 가서 나랑 야스한번 하자고 할까 내 씨를 물려받으면 좋은거아님 나같은 존잘남,6,0.0
빚잔치 만들어놓고 나몰라라 할거면서,0,1.0
그러니 무슨 교사로서의 존경심을 기대할 수 있겠나.,1,0.0
한국에 폭우 쏟아졌으니 어쩔래,1,0.0
여자가 돈 보고 아주 놀아났네,0,1.0
"왜, 엄마랑 꼭 닮아서 기분이 나빠?",2,0.0
그거 제작사 측에서 돈 뿌려서 바이럴 하고 있음.,0,1.0
제대로 하는게 없네. 머리에 돌든 놈들,7,1.0
너가 괜찮으면 뭐 어쩔래 니 입에서 글레 빤 하수구 냄새 나는데 개 독함 개그튼 련아,7,1.0
솔직히 돈 주고 살 물건은 아닌 것 같아.,1,0.0
아…그렇구나..아버지 직업은 그래도 자기는 이렇게 성공하고 대단하네,3,0.0
오 그러면 야짤 막 제조해도 되겠네 ㅎㅎㅎ,6,0.0
야 그렇게 말하는 여자치고 안하는 여자 없더라 남자 아니면 뭐해먹고 살어,2,1.0
찢으러 가는건가?,0,1.0
아 길 돌아가는 택시기사들 진짜 개킹받네,1,0.0
여자애도 알까? 자기가 돈주고 남자애 사서 결혼하는거,0,1.0
그러게 알아서들 능력 좀 키웠어야지,0,1.0
그럼 끝까지 버터야겠군. 정년 퇴직때까지,7,0.0
저런 것들은 그냥 물리적으로 다 잘라 버려야 쓸데없는 짓을 못하지,4,1.0
공부도 못하던 애가 어떻게 의사랑 결혼했을까,0,1.0
고통을 죽을 때까지 맛 볼 수 있게 해줘야 한다고 생각해,3,1.0
일베세대라는 단어를 쓰는거부터 ㄷㄷ,1,0.0
#@인간및인간집단.인물.인물_무정보.남성# 보고 있냐?,1,0.0
선생인 주제에 한심하게 질질 짜고 그러냐,3,1.0
취업 진짜 어렵네 ... 걍 한강물에 내 몸 훠궈질하고프네 ㅋ,4,1.0
ㅋㅋ내 사촌동생은 6개월 배웠다는데 걔가 너보다 훨 나은 듯.,1,0.0
휴...다 부모 잘못 만난 내 탓이지 뭐,1,0.0
붕신들아 서로 뺨때리기 해서 골로가는게 지는거야.,3,1.0
ㅎㅎㅎ 무슨 자격지심 있니?,0,1.0
저런 개들은 몽둥이질 한 다음에 보신탕집에 끌고가야해,4,1.0
저 여자는 눈빛이 항상 이상해,1,0.0
어느 나라 어린이들이 저런 복장으로 초콜릿 달라고 하냐?,1,0.0
왜 인스타에는 예쁜 사람들이 많은데 현실에는 없지?,1,0.0
얼마나 가르쳤으면 그럴까.,1,0.0
니 다리에 왜이렇게 털 많냐,1,0.0
형씨 나 아쇼?,1,0.0
아줌마들은 왜 목소리만 크면 이기는 줄 알아 입천장에 호치키스 박아줄까?,4,1.0
아니 왜 고백을 안해? 참나 자존심 부리는 거야 뭐야ㅡㅡ,0,1.0
확실히 배운게 없어서 그렇긴 하겠다,0,1.0
#@# 한 번 다 잘라버려야돼,0,1.0
따먹어 달라는거지 뭐겠어,6,0.0
내 안에 악마 드립은 극도로 추하다,0,1.0
먹지마 그냥 맛 없는데 왜 계속 먹어?,0,1.0
너 이래서 사회생활은 하겠냐?,1,0.0
와 가사로 이미지 세탁 쩐다,0,1.0
그러니까 남자들이 뇌가 섹에 절여져있다는 소리 듣는 거짘ㅋㅋ,6,1.0
니 머리에서 나온 말은 아닐 테고 누가 또 선동질 하는 거냐?,0,1.0
미래에 의학 발전으로 다시 살아나도 주변에 아는 사람 하나 없는데 그게 부럽냐?,1,0.0
당신같은 인간말종은 분리수거도 안돼!!,3,1.0
남는 돈 기부하게 하면 비리 저질러서 결국 곳간은 더 바닥날 걸,0,1.0
와 진짜 나라 수준이 보인다.,2,1.0
바이럴 레전드지 ㅋㅋ,0,1.0
학폭 가해자한테 사랑했어 이러는 애들하고 한 세상에서 산다는게 서글프다,0,1.0
친구들 사이에서는 셀카봉으로 쓰이겠네?,1,0.0
그러니까 ;; 여자들은 맨날 예뻐보이려고 자기관리 엄청 열심히 하는데 남자들은 그러질 않음 ㅋ,1,0.0
니네 엄마보단 낫잖아,3,1.0
나 같으면 성형외과랑 소송한다.,1,0.0
진짜 쓰레기가 너무 많더라 사람들한테 악취도 나고 미개했어,3,1.0
그래서 어쩌라고 그깟 게임으로 돈 버는게 말이냐?,0,1.0
#@# 이적하고 좋나게못하더라,7,1.0
서양인들은 얼굴이 다 다르지만 동양인들은 아니지.,2,0.0
그래도 유학다녀왔다고 개념은 좀 있네,0,1.0
나라고 뭐 쟤 여기 오는게 좋겠냐 나도 싫어 쟤,1,0.0
자기 남편 아직도 밝히나봐? ㅋㅋ,6,1.0
그럴꺼면 가슴도 보이락 말락하게 입어줘야 공평하지,6,0.0
아까부터 보고 있었음.. 일부러 더 덜렁덜렁하는 것 같은데 레알 꼴리네,6,0.0
기고만장한 그 코를 떡코로 만들어주겠어.,3,1.0
저것도 초반에만 만지작 거리다가 씻고 말리고 관리하다가 그냥 때려치울 듯,0,1.0
문재앙이 백신 수급 안 되니까 백신 불신 조장하는 거다,0,1.0
자기보다 14살 많은 아재 만나더니 헤어지고 정신 잘 차렸네,3,1.0
너 한거 보니 별로 안하고 싶네,1,0.0
저기에 내려준 남자나 내린 여자나 둘다 똑같노,0,1.0
그 색희 이제 사회에서도 매장이네,7,1.0
넌 한 번도 핑계가 없는 때가 없더라. 사실이 아닌 것 같은걸.,3,1.0
